2024-11-22 22:16:31,100 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:16:31,103 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:16:31,103 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:16:32,256 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:16:32,328 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:16:32,328 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:16:33,930 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:16:33,950 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:16:33,950 INFO    MainThread:26368 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-22 22:16:58,416 INFO    MainThread:26368 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-22 22:16:58,418 INFO    MainThread:26368 [wandb_run.py:_finish():2155] finishing run hicham-mazouzi-university-of-montreal/IFT6758.2024-A/2tkzaa3l
2024-11-22 22:16:58,419 INFO    MainThread:26368 [jupyter.py:save_history():459] not saving jupyter history
2024-11-22 22:16:58,419 INFO    MainThread:26368 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-22 22:16:58,420 INFO    MainThread:26368 [wandb_init.py:_jupyter_teardown():461] cleaning up jupyter logic
2024-11-22 22:16:58,420 INFO    MainThread:26368 [wandb_run.py:_atexit_cleanup():2420] got exitcode: 0
2024-11-22 22:16:58,420 INFO    MainThread:26368 [wandb_run.py:_restore():2402] restore
2024-11-22 22:16:58,420 INFO    MainThread:26368 [wandb_run.py:_restore():2408] restore done
2024-11-22 22:17:00,004 INFO    MainThread:26368 [wandb_run.py:_footer_history_summary_info():3960] rendering history
2024-11-22 22:17:00,005 INFO    MainThread:26368 [wandb_run.py:_footer_history_summary_info():3992] rendering summary
2024-11-22 22:17:00,016 INFO    MainThread:26368 [wandb_run.py:_footer_sync_info():3921] logging synced files
